timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-05-10T17:26:06,codecarbon,ff0b5b0d-5600-4af5-8fa1-da6db8d42ec0,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0693849999806843,1.5053163385622612e-07,2.1695126309451846e-06,42.5,0.0,10.0,8.109106247300386e-07,0,1.817147221623196e-07,9.926253468923582e-07,Denmark,DNK,capital region,,,Windows-11-10.0.26100-SP0,3.12.4,3.0.1,12,12th Gen Intel(R) Core(TM) i5-12450H,,,12.6014,55.6482,15.700065612792969,machine,N,1.0
2025-05-10T18:29:51,codecarbon,0ba596bd-c7cb-450a-94b1-cba8d64369a4,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3588.6358690999914,0.0079333977185655,2.210700112228212e-06,42.5,0.0,10.0,0.0423517500915916,0,0.0099621155105549,0.0523138656021466,Denmark,DNK,capital region,,,Windows-11-10.0.26100-SP0,3.12.4,3.0.1,12,12th Gen Intel(R) Core(TM) i5-12450H,,,12.6014,55.6482,15.700065612792969,machine,N,1.0
2025-05-10T18:45:37,codecarbon,ddd51ecc-bbd8-4342-ae58-6c7e7736c9dd,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,25.38822550000623,5.61421114003629e-05,2.2113444439174814e-06,42.5,0.0,10.0,0.000299707601111,0,7.050084861111827e-05,0.0003702084497221,Denmark,DNK,capital region,,,Windows-11-10.0.26100-SP0,3.12.4,3.0.1,12,12th Gen Intel(R) Core(TM) i5-12450H,,,12.6014,55.6482,15.700065612792969,machine,N,1.0
2025-05-10T18:50:24,codecarbon,e778100f-5265-40c2-9c45-b89147d1b024,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,16.040807999990648,3.546840290836624e-05,2.2111356802217767e-06,42.5,0.0,10.0,0.0001893476858332,0,4.4535617222249534e-05,0.0002338833030554,Denmark,DNK,capital region,,,Windows-11-10.0.26100-SP0,3.12.4,3.0.1,12,12th Gen Intel(R) Core(TM) i5-12450H,,,12.6014,55.6482,15.700065612792969,machine,N,1.0
2025-05-10T21:02:51,codecarbon,f3b710a1-344c-4c0a-a1f0-7482f929a4d0,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,7826.201626399998,0.0173061122976765,2.2113041707612183e-06,42.5,0.0,10.0,0.0923859134870121,0,0.0217328619674985,0.1141187754545106,Denmark,DNK,capital region,,,Windows-11-10.0.26100-SP0,3.12.4,3.0.1,12,12th Gen Intel(R) Core(TM) i5-12450H,,,12.6014,55.6482,15.700065612792969,machine,N,1.0
2025-05-22T16:54:07,codecarbon,e8ca40bf-1c00-4fa6-a776-1bdbee809496,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,22.924910800065845,5.068642236004977e-05,2.2109757722548776e-06,42.5,0.0,10.0,0.0002705898688882,0,6.364305138898392e-05,0.0003342329202772,Denmark,DNK,,,,Windows-11-10.0.26100-SP0,3.12.4,3.0.1,12,12th Gen Intel(R) Core(TM) i5-12450H,,,12.0564,55.7123,15.700065612792969,machine,N,1.0
2025-05-24T13:02:20,codecarbon,2e98b184-5912-4823-8968-de809ce921ae,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,12.606445999932475,2.7876146473941885e-05,2.211261324094927e-06,42.5,0.0,10.0,0.00014881549368,0,3.5003474166539186e-05,0.0001838189678466,Denmark,DNK,capital region,,,Windows-11-10.0.26100-SP0,3.12.4,3.0.1,12,12th Gen Intel(R) Core(TM) i5-12450H,,,12.6014,55.6482,15.700065612792969,machine,N,1.0
2025-05-24T15:45:48,codecarbon,589a94fd-0b73-400e-883c-11159e666157,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,10.751134300022386,2.377368510410768e-05,2.211272265853676e-06,42.5,0.0,10.0,0.0001269147384024917,0,2.985206083329912e-05,0.00015676679923579083,Denmark,DNK,capital region,,,Windows-11-10.0.26100-SP0,3.12.4,3.0.1,12,12th Gen Intel(R) Core(TM) i5-12450H,,,12.6014,55.6482,15.700065612792969,machine,N,1.0
